Ns,es,bs
10,60.756271662737944,7624.399882764679
20,56.493276433563885,4963.35833077535
30,36.353923193090516,2156.1275356009833
40,0.20556566896594575,526.3310825059817
50,2.7537700638902152e-5,53.538297823042306
60,2.837765578078688e-10,2.2196680039056416
70,6.394884621840902e-12,0.038988062905945906
80,8.412825991399586e-12,0.00031324644560264006
